id	split	content_class	path	width	height	format	bytes_manifest	bytes_actual	sha256	raw_url	png_v3_sdr_url
1605	validate	1600-lilith-food	1600-lilith-food/1605_food_sushi-roll-platter_s21u_iso1250-f1p8_20220817-200800_4000x3000.jpg	4000	3000	jpg	3052960	2988757	b95187ba0ce5b726de65d4347fc3d5f084cd42c216436bc4f245779e3d68bb41	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1600-lilith-food/1605_food_sushi-roll-platter_s21u_iso1250-f1p8_20220817-200800_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1605_food_sushi-roll-platter_s21u_iso1250-f1p8_20220817-200800_4000x3000.sdr.png
1611	validate	1600-lilith-food	1600-lilith-food/1611_food_blue-geode-cake_s20_iso64-f1p8_20230715-143732_4032x3024.jpg	4032	3024	jpg	1119338	1072762	b2703f67f58ccb72d937290c6d945ea1aca90b6e9e26e91ca7616ae496f397db	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1600-lilith-food/1611_food_blue-geode-cake_s20_iso64-f1p8_20230715-143732_4032x3024.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1611_food_blue-geode-cake_s20_iso64-f1p8_20230715-143732_4032x3024.sdr.png
1613	validate	1600-lilith-food	1600-lilith-food/1613_food_peaches-in-box_colorado_s23u_iso250-f1p7_20230821-073156_4000x3000.jpg	4000	3000	jpg	3989464	3934837	87e184535682398b948c71d57b155146441f65a6facbb8d9a69e1544704c8726	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1600-lilith-food/1613_food_peaches-in-box_colorado_s23u_iso250-f1p7_20230821-073156_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1613_food_peaches-in-box_colorado_s23u_iso250-f1p7_20230821-073156_4000x3000.sdr.png
1615	validate	1600-lilith-food	1600-lilith-food/1615_food_savory-plated-dish_valladolid-mexico_s23u_iso250-f2p2_20230918-103053_4000x3000.jpg	4000	3000	jpg	2792414	2726697	ae0bcada7528aff8d7bd045109d50732784fd4bb9c3988949b07ac72d205e46e	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1600-lilith-food/1615_food_savory-plated-dish_valladolid-mexico_s23u_iso250-f2p2_20230918-103053_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1615_food_savory-plated-dish_valladolid-mexico_s23u_iso250-f2p2_20230918-103053_4000x3000.sdr.png
1621	validate	1600-lilith-food	1600-lilith-food/1621_food_dessert-on-plate_grindavik-iceland_s23u_iso40-f1p7_20240429-184401_4000x3000.jpg	4000	3000	jpg	2778497	2724044	b23ae22ae63dec334eb1241219fa012318655a92ec9a26a8232bd419d31f1244	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1600-lilith-food/1621_food_dessert-on-plate_grindavik-iceland_s23u_iso40-f1p7_20240429-184401_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1621_food_dessert-on-plate_grindavik-iceland_s23u_iso40-f1p7_20240429-184401_4000x3000.sdr.png
1623	validate	1600-lilith-food	1600-lilith-food/1623_food_breakfast_colorado_s23u_iso12-f1p7_20240507-145123_4000x3000.jpg	4000	3000	jpg	3760398	3702137	4295ed2036b00a3e2eec3632f171a9a6bd71faed43f351e3190567736db280c0	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1600-lilith-food/1623_food_breakfast_colorado_s23u_iso12-f1p7_20240507-145123_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1623_food_breakfast_colorado_s23u_iso12-f1p7_20240507-145123_4000x3000.sdr.png
1625	validate	1600-lilith-food	1600-lilith-food/1625_food_bowl_colorado_s23u_iso500-f1p7_20240510-210653_4000x3000.jpg	4000	3000	jpg	2802087	2762206	123c7b9f8eb83afeb82ad65919b2540d66847269016b893b07050c1740ab8683	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1600-lilith-food/1625_food_bowl_colorado_s23u_iso500-f1p7_20240510-210653_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1625_food_bowl_colorado_s23u_iso500-f1p7_20240510-210653_4000x3000.sdr.png
1631	validate	1600-lilith-food	1600-lilith-food/1631_food_fried-food-meal-table_3-chome-shimoda-japan_s23u_iso40-f1p7_20250306-130255_4000x3000.jpg	4000	3000	jpg	3538492	3474442	01a33e972b5838b1dcc425423f8ab1f1d0efb9c2490b4133dd37bd061570eb1d	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1600-lilith-food/1631_food_fried-food-meal-table_3-chome-shimoda-japan_s23u_iso40-f1p7_20250306-130255_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1631_food_fried-food-meal-table_3-chome-shimoda-japan_s23u_iso40-f1p7_20250306-130255_4000x3000.sdr.png
1633	validate	1600-lilith-food	1600-lilith-food/1633_food_gourmet-plated-dish_uchiura-shigedera-numazu-japan_s23u_iso125-f1p7_20250307-182828-0_4000x3000.jpg	4000	3000	jpg	3180886	3132985	87d3b9c20f4e0d61eeb5217b535a4b6759f4cb489f985720d4aeb3659b315b5e	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1600-lilith-food/1633_food_gourmet-plated-dish_uchiura-shigedera-numazu-japan_s23u_iso125-f1p7_20250307-182828-0_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1633_food_gourmet-plated-dish_uchiura-shigedera-numazu-japan_s23u_iso125-f1p7_20250307-182828-0_4000x3000.sdr.png
1635	validate	1600-lilith-food	1600-lilith-food/1635_food_breakfast-tray-table_uchiura-shigedera-numazu-japan_s23u_iso100-f1p7_20250308-091457_4000x3000.jpg	4000	3000	jpg	3763050	3700523	a34931cb4c2123797718018f915b2f7290ac6a6c5b0f46e6ee434819db40fc43	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/1600-lilith-food/1635_food_breakfast-tray-table_uchiura-shigedera-numazu-japan_s23u_iso100-f1p7_20250308-091457_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1635_food_breakfast-tray-table_uchiura-shigedera-numazu-japan_s23u_iso100-f1p7_20250308-091457_4000x3000.sdr.png
2001	validate	2000-unsplash-people	2000-unsplash-people/2001_people_by-anastasia-pivnenko-prng6r1nspq-unsplash_2272x3072.jpg	2272	3072	jpg	2440546	2440546	5080caf4fd9285577c00a5f2d8565708f3dad8ab8e7a6882a2b3fbcbe73c5d30	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2000-unsplash-people/2001_people_by-anastasia-pivnenko-prng6r1nspq-unsplash_2272x3072.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2000-unsplash-people/2001_people_by-anastasia-pivnenko-prng6r1nspq-unsplash_2272x3072.sdr.png
2003	validate	2000-unsplash-people	2000-unsplash-people/2003_people_by-bjorn-pierre-ureo1xiikao-unsplash_3336x4170.jpg	3336	4170	jpg	1265621	1265621	04790c8a41a19312961184b7248609481a68bddcab3257d220dda3ba394aff32	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2000-unsplash-people/2003_people_by-bjorn-pierre-ureo1xiikao-unsplash_3336x4170.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2000-unsplash-people/2003_people_by-bjorn-pierre-ureo1xiikao-unsplash_3336x4170.sdr.png
2005	validate	2000-unsplash-people	2000-unsplash-people/2005_people_by-david-utt-9p-v5mudkly-unsplash_4471x6700.jpg	4471	6700	jpg	5501215	5501215	d6d5060a62d5101a82f5852f40b7bed29338cf1458235727f2ec7abe592ecbd8	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2000-unsplash-people/2005_people_by-david-utt-9p-v5mudkly-unsplash_4471x6700.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2000-unsplash-people/2005_people_by-david-utt-9p-v5mudkly-unsplash_4471x6700.sdr.png
2011	validate	2000-unsplash-people	2000-unsplash-people/2011_people_by-filipp-romanovski-tpjt04-gxvk-unsplash_4499x6745.jpg	4499	6745	jpg	5343191	5343191	7f7441d17671c66ce08300df6b5eae0ab7d699da37e39f459737627693ab0ec7	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2000-unsplash-people/2011_people_by-filipp-romanovski-tpjt04-gxvk-unsplash_4499x6745.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2000-unsplash-people/2011_people_by-filipp-romanovski-tpjt04-gxvk-unsplash_4499x6745.sdr.png
2013	validate	2000-unsplash-people	2000-unsplash-people/2013_people_by-jadon-johnson-25z-vyspuna-unsplash_4000x6000.jpg	4000	6000	jpg	2929211	2929211	ccabaffbcd6b2358ab7240982bb4b5356042ce832c11f97d573db0d2f73cbc34	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2000-unsplash-people/2013_people_by-jadon-johnson-25z-vyspuna-unsplash_4000x6000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2000-unsplash-people/2013_people_by-jadon-johnson-25z-vyspuna-unsplash_4000x6000.sdr.png
2015	validate	2000-unsplash-people	2000-unsplash-people/2015_people_by-jr-clavant-andn4su2f0a-unsplash_3255x4883.jpg	3255	4883	jpg	1882939	1882939	d163bd98e52850c6c5fbf3edc7bb3f833bd2cd776098166c005f2d229579f29c	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2000-unsplash-people/2015_people_by-jr-clavant-andn4su2f0a-unsplash_3255x4883.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2000-unsplash-people/2015_people_by-jr-clavant-andn4su2f0a-unsplash_3255x4883.sdr.png
2021	validate	2000-unsplash-people	2000-unsplash-people/2021_people_by-pete-walls-rac2iyyyy4a-unsplash_2000x3000.jpg	2000	3000	jpg	602634	602634	35caa9401b59d2993f0501e15db5e730a1a369d2aa8b1a56b00fd95c7cab184a	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2000-unsplash-people/2021_people_by-pete-walls-rac2iyyyy4a-unsplash_2000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2000-unsplash-people/2021_people_by-pete-walls-rac2iyyyy4a-unsplash_2000x3000.sdr.png
2023	validate	2000-unsplash-people	2000-unsplash-people/2023_people_by-richard-stachmann-es-yoqocsm-unsplash_2207x3130.jpg	2207	3130	jpg	1358269	1358269	4e0e48ad04fb4527924f87f5899ff87fd288db7e3bc320fb218195e0b7977ff6	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2000-unsplash-people/2023_people_by-richard-stachmann-es-yoqocsm-unsplash_2207x3130.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2000-unsplash-people/2023_people_by-richard-stachmann-es-yoqocsm-unsplash_2207x3130.sdr.png
2025	validate	2000-unsplash-people	2000-unsplash-people/2025_people_by-spenser-sembrat-jrjzsmtgvlm-unsplash_2880x3600.jpg	2880	3600	jpg	1723321	1723321	1e8b11926ac196c48da25f70ada2f37dabaf5f25787b2d5c838a8a9236c8c070	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2000-unsplash-people/2025_people_by-spenser-sembrat-jrjzsmtgvlm-unsplash_2880x3600.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2000-unsplash-people/2025_people_by-spenser-sembrat-jrjzsmtgvlm-unsplash_2880x3600.sdr.png
2201	validate	2200-unsplash-renders	2200-unsplash-renders/2201_renders_abstract-dark-curves_by-anton-sobotyak-g7ayfxxntva-unsplash_3840x2160.jpg	3840	2160	jpg	183970	183970	cf3faf42a7cec17ad62a98075c776a4555a13cced523acba9c75acf3f27733df	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2200-unsplash-renders/2201_renders_abstract-dark-curves_by-anton-sobotyak-g7ayfxxntva-unsplash_3840x2160.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2200-unsplash-renders/2201_renders_abstract-dark-curves_by-anton-sobotyak-g7ayfxxntva-unsplash_3840x2160.sdr.png
2203	validate	2200-unsplash-renders	2200-unsplash-renders/2203_renders_abstract-radial-pattern_by-logan-voss-ym9b8fkeo3w-unsplash_4320x7680.jpg	4320	7680	jpg	6658847	6658847	b7a95f5c610f62fc2087f1ae5ff29c12ccb09c73bc3290ec0cce80770f3c241c	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2200-unsplash-renders/2203_renders_abstract-radial-pattern_by-logan-voss-ym9b8fkeo3w-unsplash_4320x7680.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2200-unsplash-renders/2203_renders_abstract-radial-pattern_by-logan-voss-ym9b8fkeo3w-unsplash_4320x7680.sdr.png
2205	validate	2200-unsplash-renders	2200-unsplash-renders/2205_renders_abstract-flower-render_by-luthfi-alfarizi-worzbphy654-unsplash_3000x4000.jpg	3000	4000	jpg	1245608	1245608	458f94e012fe674e1b24a771048f434035d9c0ace725538fc55db71b5329705f	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2200-unsplash-renders/2205_renders_abstract-flower-render_by-luthfi-alfarizi-worzbphy654-unsplash_3000x4000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2200-unsplash-renders/2205_renders_abstract-flower-render_by-luthfi-alfarizi-worzbphy654-unsplash_3000x4000.sdr.png
2211	validate	2200-unsplash-renders	2200-unsplash-renders/2211_renders_dropper-bottle-on-flowers_by-route4design-wkmy-s2wmdk-unsplash_2400x3840.jpg	2400	3840	jpg	897500	897500	c380d8199cc1235d661524fccc79dc4785983db1a831cfadf538fa77ae60b3bf	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2200-unsplash-renders/2211_renders_dropper-bottle-on-flowers_by-route4design-wkmy-s2wmdk-unsplash_2400x3840.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2200-unsplash-renders/2211_renders_dropper-bottle-on-flowers_by-route4design-wkmy-s2wmdk-unsplash_2400x3840.sdr.png
2401	validate	2400-unsplash-textures	2400-unsplash-textures/2401_textures_aerial-golf-course_by-bernd-dittrich-3mdshe3iiok-unsplash_4608x8192.jpg	4608	8192	jpg	15690852	15690852	b95cde81aca6509f43b5ab192983605bbe3297a05349422f90029f57a7a73a6e	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2400-unsplash-textures/2401_textures_aerial-golf-course_by-bernd-dittrich-3mdshe3iiok-unsplash_4608x8192.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2400-unsplash-textures/2401_textures_aerial-golf-course_by-bernd-dittrich-3mdshe3iiok-unsplash_4608x8192.sdr.png
2403	validate	2400-unsplash-textures	2400-unsplash-textures/2403_textures_building-balconies-pattern_by-han-hyunjun-zd1u-c1bf8a-unsplash_3750x5000.jpg	3750	5000	jpg	1739622	1739622	52fd3785148d2411f481591b876a9a9f12c07ba1f1c7a8a9f8c4231eadb48d56	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2400-unsplash-textures/2403_textures_building-balconies-pattern_by-han-hyunjun-zd1u-c1bf8a-unsplash_3750x5000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2400-unsplash-textures/2403_textures_building-balconies-pattern_by-han-hyunjun-zd1u-c1bf8a-unsplash_3750x5000.sdr.png
2405	validate	2400-unsplash-textures	2400-unsplash-textures/2405_textures_green-galaxy-speckle_by-logan-voss-bsfdgf4xtac-unsplash_4320x7680.jpg	4320	7680	jpg	20883262	20883262	7c6b045c59d78fdc766d80392a1d8ee294f0253b9dcd4526a2255b593a6a2f82	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/2400-unsplash-textures/2405_textures_green-galaxy-speckle_by-logan-voss-bsfdgf4xtac-unsplash_4320x7680.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2400-unsplash-textures/2405_textures_green-galaxy-speckle_by-logan-voss-bsfdgf4xtac-unsplash_4320x7680.sdr.png
3001	validate	3000-art-institute-of-chicago-photos	3000-art-institute-of-chicago-photos/3001_aic_self-portrait_11_4000x5226.jpg	4000	5226	jpg	5995869	5995869	0e29737f8bb06790a70cf239573a2a720ec9b00eea1e684f0532f3c2e98fcbc5	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/3000-art-institute-of-chicago-photos/3001_aic_self-portrait_11_4000x5226.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3000-art-institute-of-chicago-photos/3001_aic_self-portrait_11_4000x5226.sdr.png
3003	validate	3000-art-institute-of-chicago-photos	3000-art-institute-of-chicago-photos/3003_aic_village-among-the-trees_23119_4000x2832.jpg	4000	2832	jpg	3387360	3387360	67a7404165254929aef07d4a0c70598d2c01a7b3b7c032acacedfe4e379669b1	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/3000-art-institute-of-chicago-photos/3003_aic_village-among-the-trees_23119_4000x2832.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3000-art-institute-of-chicago-photos/3003_aic_village-among-the-trees_23119_4000x2832.sdr.png
3005	validate	3000-art-institute-of-chicago-photos	3000-art-institute-of-chicago-photos/3005_aic_mitsuke-ferries-crossing-the-tenryu-river-mitsuk_4368_3000x2240.jpg	3000	2240	jpg	2039158	2039158	c5679ad7e91a874b2bd390e9e88c4da8928882b5e87ff8241ffd8dc53a015455	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/3000-art-institute-of-chicago-photos/3005_aic_mitsuke-ferries-crossing-the-tenryu-river-mitsuk_4368_3000x2240.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3000-art-institute-of-chicago-photos/3005_aic_mitsuke-ferries-crossing-the-tenryu-river-mitsuk_4368_3000x2240.sdr.png
3011	validate	3000-art-institute-of-chicago-photos	3000-art-institute-of-chicago-photos/3011_aic_portrait-of-an-artist_862_1783x2250.jpg	1783	2250	jpg	759925	759925	ff6853255b21a95f2e8c2cfb30437e6a14ab428a91746153d6dd50cf408df1bf	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/3000-art-institute-of-chicago-photos/3011_aic_portrait-of-an-artist_862_1783x2250.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3000-art-institute-of-chicago-photos/3011_aic_portrait-of-an-artist_862_1783x2250.sdr.png
3013	validate	3000-art-institute-of-chicago-photos	3000-art-institute-of-chicago-photos/3013_aic_distant-view-of-niagara-falls_90048_4000x3099.jpg	4000	3099	jpg	4122757	4122757	1114d666bafe954fb61ef586ae19da0a6d74e5e29a4bd24380f06b5cb70c64d9	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/3000-art-institute-of-chicago-photos/3013_aic_distant-view-of-niagara-falls_90048_4000x3099.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3000-art-institute-of-chicago-photos/3013_aic_distant-view-of-niagara-falls_90048_4000x3099.sdr.png
3301	validate	3300-met-museum-photos	3300-met-museum-photos/3301_met_marine_11597_1801x2140.jpg	1801	2140	jpg	1345727	1345727	482f60d55a6bb92827405866fbe9536f693ac25a770f926e8255d0abebfc717f	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/3300-met-museum-photos/3301_met_marine_11597_1801x2140.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3300-met-museum-photos/3301_met_marine_11597_1801x2140.sdr.png
3303	validate	3300-met-museum-photos	3300-met-museum-photos/3303_met_wall-light-one-of-a-pair_206979_3811x3049.jpg	3811	3049	jpg	2547205	2547205	b961bdab6794ec5c1e85acadbe932669f944b097d597291174a090542e1dac23	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/3300-met-museum-photos/3303_met_wall-light-one-of-a-pair_206979_3811x3049.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3300-met-museum-photos/3303_met_wall-light-one-of-a-pair_206979_3811x3049.sdr.png
3305	validate	3300-met-museum-photos	3300-met-museum-photos/3305_met_portrait_226943_2257x2665.jpg	2257	2665	jpg	2562072	2562072	61ac5da97ab7a1cc44ebf08d9f5e8160c35f0591e338d483c8417bae876ea1fa	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/3300-met-museum-photos/3305_met_portrait_226943_2257x2665.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3300-met-museum-photos/3305_met_portrait_226943_2257x2665.sdr.png
3311	validate	3300-met-museum-photos	3300-met-museum-photos/3311_met_jamb-stove_3689_2002x1717.jpg	2002	1717	jpg	861908	861908	f9b78a3bd1842347eb74167cdc9f15b0c7aacb4abb9cc6783618dc8360c67455	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/3300-met-museum-photos/3311_met_jamb-stove_3689_2002x1717.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3300-met-museum-photos/3311_met_jamb-stove_3689_2002x1717.sdr.png
3313	validate	3300-met-museum-photos	3300-met-museum-photos/3313_met_manuscript_38059_900x239.jpg	900	239	jpg	44482	44482	70111b07790665acc8e6719f494fba90c19f41cb13a576c2ff266dfe2a850a64	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/3300-met-museum-photos/3313_met_manuscript_38059_900x239.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3300-met-museum-photos/3313_met_manuscript_38059_900x239.sdr.png
3315	validate	3300-met-museum-photos	3300-met-museum-photos/3315_met_still-life-with-a-skull-and-a-writing-quill_435904_3811x2569.jpg	3811	2569	jpg	1867831	1867831	344e95e1c3aa552d46c615df4b7cef37f3aea471e2e0444ddb25c79d0eacbfb9	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/3300-met-museum-photos/3315_met_still-life-with-a-skull-and-a-writing-quill_435904_3811x2569.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3300-met-museum-photos/3315_met_still-life-with-a-skull-and-a-writing-quill_435904_3811x2569.sdr.png
3321	validate	3300-met-museum-photos	3300-met-museum-photos/3321_met_interior_632414_2632x3607.jpg	2632	3607	jpg	3669979	3669979	d1079bf17fe0d1205bdeb14ba3e268fa848cae31fad3d7caec8dfc08e139aebc	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/3300-met-museum-photos/3321_met_interior_632414_2632x3607.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3300-met-museum-photos/3321_met_interior_632414_2632x3607.sdr.png
3323	validate	3300-met-museum-photos	3300-met-museum-photos/3323_met_still-life_898372_3743x4000.jpg	3743	4000	jpg	5733838	5733838	38b4e03476b6d6c3b3352bc5a955f4d368d4b47b069a86b0e597b7507cc773b9	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/3300-met-museum-photos/3323_met_still-life_898372_3743x4000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3300-met-museum-photos/3323_met_still-life_898372_3743x4000.sdr.png
5001	validate	5000-national-park-service-brochures	5000-national-park-service-brochures/color/5001_nps_bibe-2023-wild-and-scenic-rivers_color_p02_7016x4961.png	7016	4961	png	10628462	10628462	54a5f3302cdda8c53d559a281ff8dcfcd836de2693c9072dab515f85f0817935	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/5000-national-park-service-brochures/color/5001_nps_bibe-2023-wild-and-scenic-rivers_color_p02_7016x4961.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5000-national-park-service-brochures/color/5001_nps_bibe-2023-wild-and-scenic-rivers_color_p02_7016x4961.sdr.png
5003	validate	5000-national-park-service-brochures	5000-national-park-service-brochures/color/5003_nps_blca-black-canyon-2023_color_p01_7016x4961.png	7016	4961	png	44601406	44601406	e63bfa08b0f1303dab35ceb21de17beb80d4efcb85d0ad423990845cf56cb6be	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/5000-national-park-service-brochures/color/5003_nps_blca-black-canyon-2023_color_p01_7016x4961.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5000-national-park-service-brochures/color/5003_nps_blca-black-canyon-2023_color_p01_7016x4961.sdr.png
5005	validate	5000-national-park-service-brochures	5000-national-park-service-brochures/color/5005_nps_cany-isky-backcountry-zone-map_color_p01_2550x3300.png	2550	3300	png	12355850	12355850	33b1a35957458ea98557e861fa98cbfd6409962da428fc2fe5396aba02dd590e	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/5000-national-park-service-brochures/color/5005_nps_cany-isky-backcountry-zone-map_color_p01_2550x3300.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5000-national-park-service-brochures/color/5005_nps_cany-isky-backcountry-zone-map_color_p01_2550x3300.sdr.png
5011	validate	5000-national-park-service-brochures	5000-national-park-service-brochures/color/5011_nps_dewa-dingmanscampgroundmap-1_color_p01_2550x3300.png	2550	3300	png	2901927	2901927	2d2b63635091a23aa49f2143d8ce48d2e626de3fad52161f44505ba74e593677	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/5000-national-park-service-brochures/color/5011_nps_dewa-dingmanscampgroundmap-1_color_p01_2550x3300.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5000-national-park-service-brochures/color/5011_nps_dewa-dingmanscampgroundmap-1_color_p01_2550x3300.sdr.png
5013	validate	5000-national-park-service-brochures	5000-national-park-service-brochures/color/5013_nps_grca-grcamap2_color_p01_3000x2250.png	3000	2250	png	4788499	4788499	f677e47abc4aca6ac906cb695fab685615104e2a832ae6c7ee3459176d5f23dc	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/5000-national-park-service-brochures/color/5013_nps_grca-grcamap2_color_p01_3000x2250.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5000-national-park-service-brochures/color/5013_nps_grca-grcamap2_color_p01_3000x2250.sdr.png
5015	validate	5000-national-park-service-brochures	5000-national-park-service-brochures/color/5015_nps_grca-sr-pocket-map_color_p02_9355x2481.png	9355	2481	png	33036965	33036965	eeb76d0abca3b9a1b1c2fe26a8f2f44f3e8cc7685f4ed1a64837795971206cfc	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/5000-national-park-service-brochures/color/5015_nps_grca-sr-pocket-map_color_p02_9355x2481.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5000-national-park-service-brochures/color/5015_nps_grca-sr-pocket-map_color_p02_9355x2481.sdr.png
5021	validate	5000-national-park-service-brochures	5000-national-park-service-brochures/color/5021_nps_pinn-2019-map-update-draft-2_color_p01_4800x7200.png	4800	7200	png	5813600	5813600	4bc6029abb5f2a459194b68dabfa2f1975d32f9de81636ce5a1855bcf3e4b1bd	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/5000-national-park-service-brochures/color/5021_nps_pinn-2019-map-update-draft-2_color_p01_4800x7200.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5000-national-park-service-brochures/color/5021_nps_pinn-2019-map-update-draft-2_color_p01_4800x7200.sdr.png
5023	validate	5000-national-park-service-brochures	5000-national-park-service-brochures/color/5023_nps_redw-horsetrails-sb-2021-2_color_p03_2550x4200.png	2550	4200	png	15537995	15537995	98e2b9c37f71c6748cb83b9055efd604a01933cce8ee3066422292c12712e179	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/5000-national-park-service-brochures/color/5023_nps_redw-horsetrails-sb-2021-2_color_p03_2550x4200.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5000-national-park-service-brochures/color/5023_nps_redw-horsetrails-sb-2021-2_color_p03_2550x4200.sdr.png
